content;score;value;target
Kenapa setiap sya belanja menghunakan gopay selalu keblok..padahal blum pernah transaksi sma skali sblumnya;2;NEGATIF;0
Bagusan versi lama;2;NEGATIF;0
Kenapa sekarang gojek gak bisa dipakai y;2;NEGATIF;0
uh, b;2;NEGATIF;0
Lumayan sangan membantu disaat lagi males bawa kendaraan sendiri;2;NEGATIF;0
Apakah gopay menyediakan pinjaman;2;NEGATIF;0
Sempat dikasih lagi promo, sekarang sudah nggak lagi. Promo dari resto juga gak muncul di akun saya. Kenapa gojek??;2;NEGATIF;0
Promonya di gofood ngeselin, mau dipakai gk bisa dan tercancel sendiri padahal udah masuk kategori dengan pembayaran tertentu gimana sih;2;NEGATIF;0
Promonya di gofood ngeselin, mau dipakai gk bisa dan tercancel sendiri padahal udah masuk kategori dengan pembayaran tertentu gimana sih;2;NEGATIF;0
ini kenapa ya dari pagi aplikasi gojek saya tidak bisa di buka, sehabis pembaruan jadi ngelag terus;2;NEGATIF;0
ini kenapa ya dari pagi aplikasi gojek saya tidak bisa di buka, sehabis pembaruan jadi ngelag terus;2;NEGATIF;0
E....................................................................................................................m................................................n..................................................g.............................................................................t............................0....................................................................................................................p..........................................................;2;NEGATIF;0
gb bwfsot;2;NEGATIF;0
Tolong lah ya????.... JGN KEBNYAKAN DISKON PAY LATER AJG!! KAMI USER LANGSUNG BAYAR, KUPON DISKONNYA TAMBAHIN NGENT!!! OGAH GW PAY LATERRR ALERGI GW BEGITUUAN!! sory ngegas???? maaf ya??;2;NEGATIF;0
Tarif semakin mahal, mohon maaf saya kurangi bintangnya.;2;NEGATIF;0
Ok;2;NEGATIF;0
Setelah di update, performa aplikasinya sangat-sangat jauh menurun. Suka keluar sendiri dari halaman pemesanan, dan suka macet-macet. Sangat mengecewakan untuk update-an terbaru ini ?????? tolong kalau di-update, perhatikan sistemnya sehingga tidak menyebabkan pelanggan-pelanggan setia aplikasi ini kecewa ??;2;NEGATIF;0
Kembalikan double voucher di gofood!!!;2;NEGATIF;0
Tolong dong pake email aja buat masuk jangan pake nomor telpon;2;NEGATIF;0
Kalo ada;2;NEGATIF;0
Mindain gopay ke bank masa tiba2 gk bisa kemaren bisa knp jd gk bisa hadeuh cape deh maen app begini;2;NEGATIF;0
Harus nya kalo ada Langganan aplikasi lain seperti google play dst ada menu persetujuan ding jagan main potong2 aja, gak mungkjn semua ingatvtanggal masa aktif siapa tau rang gak mau pakai lagi, makan nya jamgan pakainkata ga go ga go jadi nya go blok;2;NEGATIF;0
Harus nya kalo ada Langganan aplikasi lain seperti google play dst ada menu persetujuan ding jagan main potong2 aja, gak mungkjn semua ingatvtanggal masa aktif siapa tau rang gak mau pakai lagi, makan nya jamgan pakainkata ga go ga go jadi nya go blok;2;NEGATIF;0
Gojek sekarang jaringannya lemot banget, malahan udah susah dibuka judulnya...;2;NEGATIF;0
Ongkir berubah ubah. Gofood tidak bisa dobel promo lagi;2;NEGATIF;0
Ok;2;NEGATIF;0
Bagi mana saya beli paketan malah gak masuk2 udah tapu paketnya penting buat saya narik . Parah ni sistem;2;NEGATIF;0
Bagi mana saya beli paketan malah gak masuk2 udah tapu paketnya penting buat saya narik . Parah ni sistem;2;NEGATIF;0
Tolong pisahkan menu untuk sekedar check tarif sama pesan layanan langsung. Soalnya sering kepencet niat liat check tarif eh tau-tau langsung ke order, mau cancel pun ga enak sama driver nya. Aplikator egois;2;NEGATIF;0
Tolong pisahkan menu untuk sekedar check tarif sama pesan layanan langsung. Soalnya sering kepencet niat liat check tarif eh tau-tau langsung ke order, mau cancel pun ga enak sama driver nya. Aplikator egois;2;NEGATIF;0
Sekarang saya tidak bisa membeli rokok via go shop, Padahal saya pakai aplikasi ini hanya untuk go food sama go shop. Mengecewakan!;2;NEGATIF;0
Sekarang saya tidak bisa membeli rokok via go shop, Padahal saya pakai aplikasi ini hanya untuk go food sama go shop. Mengecewakan!;2;NEGATIF;0
"yuxyy yeijnynkkkgn tv ff 7;7÷?% viiiooh";2;NEGATIF;0
bagus;2;NEGATIF;0
Udah Ga worth it nge gofood masih mahal walaupun udah langganan gratis ongkir juga, Ga kepake percuma punya voucher dari gojek , ada promo resto ga bisa digabung ??????.;2;NEGATIF;0
Udah Ga worth it nge gofood masih mahal walaupun udah langganan gratis ongkir juga, Ga kepake percuma punya voucher dari gojek , ada promo resto ga bisa digabung ??????.;2;NEGATIF;0
Oi saya mengirim lama banget;2;NEGATIF;0
Gopay juga lama bgt padahal udah sukses;2;NEGATIF;0
Lama banget login nya!!!! lagi butuh lama banget anjrtttt,greget ini gw!!!cepetin dong pas login nya kesel beut!!!!!!!;2;NEGATIF;0
Lama banget login nya!!!! lagi butuh lama banget anjrtttt,greget ini gw!!!cepetin dong pas login nya kesel beut!!!!!!!;2;NEGATIF;0
Soalnya skrg bisa pake vouch nya 1 doang gak asik banget ..klao vouch dah bisa 2 lagi baru update rating deh;2;NEGATIF;0
Soalnya skrg bisa pake vouch nya 1 doang gak asik banget ..klao vouch dah bisa 2 lagi baru update rating deh;2;NEGATIF;0
Gojek makin kesini makin buruk kualitasnya??masih ada rute yang lebih pendek malah menggunakan rute yang jauh, HARGA nya malah makin MAHAL.. iklan elit cari rute terbaik sulit;2;NEGATIF;0
Sekarang susah bgt klo mau dapet gojek pas pagi;2;NEGATIF;0
Driver gojeknya kompak gk mau ambil orderan pas selesai hujan/pas lagi gerimis. Giliran biaya perjalanan yang awalnya 25K naik jadi 50K lebih langsung sat set sat set tanda drivernya muncul di map, mereka ini kebanyakan oknum yg make akun joki dan tolong di tindak tegas. Gojek yg skrg gk se-asik gojek yg dulu:);2;NEGATIF;0
Saya kecewa dengan gocar.pesan gocar dri tdi d cancel smua SMA driver nya...udh 4 kli d cancel smua...KLO GK niat narik mending tidur aj...puck!!!;2;NEGATIF;0
Biaya layanan nya tolong hilangkan, terlalu berat untuk orang2 dgn ekonomi yg pas2an seperti saya, ongkir sudah mahal plus di bebankan biaya layanan yg terlalu beban buat saya yg uangnya pas2an.;2;NEGATIF;0
Biaya layanan nya tolong hilangkan, terlalu berat untuk orang2 dgn ekonomi yg pas2an seperti saya, ongkir sudah mahal plus di bebankan biaya layanan yg terlalu beban buat saya yg uangnya pas2an.;2;NEGATIF;0
"semakin ga bermanfaat,,saat mau pesan gomart mau cari rokok yg muncul cuma korek aja,,dari segi go partner maupun gojek customer selalu tidak mutu,,sudah enak"" sistem gomart kayak kemarin malah diganti,,semakin sulit semakin susah menemukan yg diinginkan,,,mau diuninstal tp terkadung ada gopay yg ga bisa di pindah ke rekening";2;NEGATIF;0
"semakin ga bermanfaat,,saat mau pesan gomart mau cari rokok yg muncul cuma korek aja,,dari segi go partner maupun gojek customer selalu tidak mutu,,sudah enak"" sistem gomart kayak kemarin malah diganti,,semakin sulit semakin susah menemukan yg diinginkan,,,mau diuninstal tp terkadung ada gopay yg ga bisa di pindah ke rekening";2;NEGATIF;0
Kenapa pencarian drivernya lama padahal lagi urgent mau ke puskesmas tapi selalu d batalin kenapa;2;NEGATIF;0
Mau kirim paket instan hampir 2 jam gak ada driver yg ambil padahal lokasi lingkungan sekitar driver bnyak ....;2;NEGATIF;0
Mau kirim paket instan hampir 2 jam gak ada driver yg ambil padahal lokasi lingkungan sekitar driver bnyak ....;2;NEGATIF;0
Gojek eror,;2;NEGATIF;0
Driver nya sekarang banyak yg songong dulu aja berapa pun ongkos selalu di antar, sekarang kl kita pakr voucer driver malas ngantar banyak alasan malah nyuruh costumer cancel orderan.;2;NEGATIF;0
Ga bisa cancel order gegara kepencet dn mau ganti metode pembayaran, CS lama amat ga respon parahh..;2;NEGATIF;0
Ga bisa cancel order gegara kepencet dn mau ganti metode pembayaran, CS lama amat ga respon parahh..;2;NEGATIF;0
Aplikasi noob turu dekkkkkk;2;NEGATIF;0
Ramah sekali Abang gojek nya sampe trauma dikit;2;NEGATIF;0
Gojek meresahkan,lama cari driver nya;2;NEGATIF;0
Susah kalo mesen gojek jam 4 . Padahal urgent. Uinstal aja;2;NEGATIF;0
Kecewa, order Gocar sampai 10x lebih gak bisa2 pdahal masih jam 18. Kalau yang lain pembayaran2 bagus;2;NEGATIF;0
N n MB. Ma n.;2;NEGATIF;0
Belum maksimal, masih lemot. Cara komplain juga masih sulit;2;NEGATIF;0
Belum maksimal, masih lemot. Cara komplain juga masih sulit;2;NEGATIF;0
Udah langganan dan sering pake setiap hari tapi gak pernh di kaasih promo harus pake gopay;2;NEGATIF;0
Udah langganan dan sering pake setiap hari tapi gak pernh di kaasih promo harus pake gopay;2;NEGATIF;0
gak bsa cek promo klau saldo gopay gak cukup, paling gak bisa cek promo cma gak bisa cekout biar tau kena harga brp, aplikasi sebelah aja bsa kok pasang promo tanpa perlu punya saldo.. yg pakai aplikasi gak semua orang kaya yg saldo gopay nya puluhan juta;2;NEGATIF;0
gak bsa cek promo klau saldo gopay gak cukup, paling gak bisa cek promo cma gak bisa cekout biar tau kena harga brp, aplikasi sebelah aja bsa kok pasang promo tanpa perlu punya saldo.. yg pakai aplikasi gak semua orang kaya yg saldo gopay nya puluhan juta;2;NEGATIF;0
Mau daftar aja Ribett,gw uninstall Lg aj !!;2;NEGATIF;0
Apaan si kenapa kalo order deket d cancel mlu menolak rezeki , padahal orang penting banget aduh..;2;NEGATIF;0
Knapa ya gojek kok makin kesini malah makin ke sana, vouchernya jga gk bisa pke dua, harus milih salah satu cba.;2;NEGATIF;0
Agak kecewa sama gojek sekarang pelayanannya kurang memuaskan :(;2;NEGATIF;0
Eh ini kok saya mau mesen gofood ga bisa sih ????;2;NEGATIF;0
"Gue kurangin ya bintangnya Xp gue udah tinggal dikit lagi tiba"" diturunin levelnya, padahal harinya belum ganti";2;NEGATIF;0
aneh, semakin loyal sm aplikasi semakin dibikin gak enak. masa harta karun sultan skrg cuma voucher2 10k.. trus exp yg udah sampe 24k hilang gitu aja pas kena reset. bintang 2 dulu ya;2;NEGATIF;0
aneh, semakin loyal sm aplikasi semakin dibikin gak enak. masa harta karun sultan skrg cuma voucher2 10k.. trus exp yg udah sampe 24k hilang gitu aja pas kena reset. bintang 2 dulu ya;2;NEGATIF;0
Ini kenapa min maintance ya kok saya transfer masih diproses terus belum selesai?;2;NEGATIF;0
Kenapa skrg sya g bisa daftar? Selalu g bisa centang persetujuan ny di gulir kebawah jg g bsa, tolong di perbaiki untuk di android versi 6 kbwh;2;NEGATIF;0
Tolong cari atau nerima driver yang lebih beretika dan yang punya pemikiran , masa saya yang di tabrak sama driver gojek saya yang mau di kroyok sama driver gojek yang lain , gojek udah kaya gangster skrg , drivernya banyak yang arogan! .;2;NEGATIF;0
Knapa sekarang voucher 30% nya potongan nya tidak sesuai? Saya pesen harga rp. 25000 harus nya 30% itu rp. 7500 Sekarang kok jadi potongan Rp. 1000 Mohon di tanggapin;2;NEGATIF;0
lbh enak gojek yg dulu, dulu make promo banyak bisa, tp skrng make promo max 1. coba dikasi fitur bisa chat penjual dong, biar kl lupa catetan bisa chat penjual;2;NEGATIF;0
"Pas udah mau masuk suruh masukin lokasi nya saya udah klik ""aku di Indonesia"" malah bgth terus";2;NEGATIF;0
Kenapa sih mau pesan aja susah dan gak lengkap pokoknya aku ga suka tolong di perbaiki ya ??;2;NEGATIF;0
Kenapa sih mau pesan aja susah dan gak lengkap pokoknya aku ga suka tolong di perbaiki ya ??;2;NEGATIF;0
Aplikasi ini sekarang untuk masuk kok ribet ya.kenapa sangat berbeda dengan dulu.;2;NEGATIF;0
Kenapa harus pake gopay plus?,menyusahkan transaksi untuk orang yang belum memiliki KTP;2;NEGATIF;0
Gopaylater aku kena blok padahal udah gara2 telat 5 hari au ah;2;NEGATIF;0
aplikasi gak jelas;2;NEGATIF;0
Sedikit kecewa Saat transaksi status berhasil namun gagal. Dan akhirnya saldo saya lenyap dan tidak dikembalikan;2;NEGATIF;0
Sangat bermanfaat;2;NEGATIF;0
Untuk yang lain bagus,cuman gomart nya jadi gak lengkap kaya dulu. Enakan versi lama bisa pilih toko, belanjaanya juga lebih lengkap;2;NEGATIF;0
Untuk yang lain bagus,cuman gomart nya jadi gak lengkap kaya dulu. Enakan versi lama bisa pilih toko, belanjaanya juga lebih lengkap;2;NEGATIF;0
Kok history saya kirim kok tdk tampil lagi ya seperti biasanya,jd harus ketik alamat trus setiap mau Gosend;2;NEGATIF;0
Kok history saya kirim kok tdk tampil lagi ya seperti biasanya,jd harus ketik alamat trus setiap mau Gosend;2;NEGATIF;0
Gabisa dibuka.;2;NEGATIF;0
Kenapah ga bisa di update;2;NEGATIF;0
Susah untuk mengganti no. Hp malah suruh buat pin dan susah banget buat buka yang lainnya malah suruh ganti pin;2;NEGATIF;0
Susah untuk mengganti no. Hp malah suruh buat pin dan susah banget buat buka yang lainnya malah suruh ganti pin;2;NEGATIF;0
makin kesini malah makin kesana ya, ongkirnya mahal betul..;2;NEGATIF;0
Lain kali kalau update bikin jalur perjalanan yang bisa milih sendiri dong.. Ini kadang aplikasi suka ngaco milih jalannya, yang seharusnya ongkosnya cuma 15rb eh malah milih jalur yg jauh dan bisa ongkos 30rb;2;NEGATIF;0
Lain kali kalau update bikin jalur perjalanan yang bisa milih sendiri dong.. Ini kadang aplikasi suka ngaco milih jalannya, yang seharusnya ongkosnya cuma 15rb eh malah milih jalur yg jauh dan bisa ongkos 30rb;2;NEGATIF;0
Banyak voucher diskon,tapi yang bisa di gunakan maksimal hanya 1 voucher... Coba perbaiki lagi,ngasih voucher tp lebih banyak ED daripada di gunakan... Klw pemakaian lebih dari 1 voucher,mungkin saya akan lebih sering gunain apl GOJEK..;2;NEGATIF;0
Banyak voucher diskon,tapi yang bisa di gunakan maksimal hanya 1 voucher... Coba perbaiki lagi,ngasih voucher tp lebih banyak ED daripada di gunakan... Klw pemakaian lebih dari 1 voucher,mungkin saya akan lebih sering gunain apl GOJEK..;2;NEGATIF;0
Bayar lewat QR gagal mulu. Tarik saldo kemana2 bayar. Hmm;2;NEGATIF;0
Kok sekarang gak bisa beli rokok di gomart ?;2;NEGATIF;0
Kenapa ya sy daftar aplikasi grab sekarang jadi rumit,harus selvi tpi ko gak masuk2....tolong kasih tau;2;NEGATIF;0
"Akun gopren saya kenapa di blokir padahal saya tidak melakukan transaksi yang aneh""";2;NEGATIF;0
Mau tarik gopay / tf gopay kok ndadak upgrade ke plus yak? Mana ktpnya gabisa ke verifikasi -_;2;NEGATIF;0
Untuk gofoodnya Biaya pelayanan terlalu mahal menurut saya gak perlu ada, kalo ada ya 2000/3000 oke per transaksi, mohon di perbaiki;2;NEGATIF;0
Untuk gofoodnya Biaya pelayanan terlalu mahal menurut saya gak perlu ada, kalo ada ya 2000/3000 oke per transaksi, mohon di perbaiki;2;NEGATIF;0
"Udah 2 minggu aplikasi gojek jepat"" terus, mau psen food/car tidak bisa";2;NEGATIF;0
Kuarangi iklan;2;NEGATIF;0
Padahal dulu langganan gofood Tp setelah ga bisa masukin 2 voucher lg ya udh bye bye deh;2;NEGATIF;0
Disekitar resto padahal banyak driver,kenapa mesti yang jauh yg dapet,padahal kalo dapet driver terdekat bisa menghemat waktu penjemputan,payah;2;NEGATIF;0
Kenapa klo pesen makanan tokonya jauh semua?jadinya kan gabisa mesen;2;NEGATIF;0
"Kecewa dengan ""ongkir dan biaya layanannya cukup mahal"". Voucher gofood yg gak otomatis terpakai 2 voucher seperti dulu. Dan reward dari XP harta Karun ga menarik lagi, sekarang voucher sering tidak terpakai karna minimal pembelian harus 100rb. Gojek ga seasik dulu. Sekarang banyak voucher hangus dan bikin males jajan.";2;NEGATIF;0
"Kecewa dengan ""ongkir dan biaya layanannya cukup mahal"". Voucher gofood yg gak otomatis terpakai 2 voucher seperti dulu. Dan reward dari XP harta Karun ga menarik lagi, sekarang voucher sering tidak terpakai karna minimal pembelian harus 100rb. Gojek ga seasik dulu. Sekarang banyak voucher hangus dan bikin males jajan.";2;NEGATIF;0
Promo resto ya promo resto..voucher ya voucher.. emg sama ya promo resto dgn voucher makanya ga bs d gabung lg ?;2;NEGATIF;0
ongkir gofood mahal;2;NEGATIF;0
Uda abdgeret tapi masi aja belum ke abgred;2;NEGATIF;0
Top up 4x tidak masuk apa alasannya coba jelaskan gojek;2;NEGATIF;0
Ribet banget mau transfer ke nomor lain harus upgrade dulu.;2;NEGATIF;0
gak pernah muncul promo gofood lagi. voucher pun tak ada. pelit x kalah sama aplikasi sebelah. masih mending beli ke tokonya langsung lebih murah , dan no ongkir ,??????????. good luck dah gojek semoga masih bisa bertahan.;2;NEGATIF;0
Pesanan gofood saya tidak sesuai Sudah saya buat laporan tapi masih belum di hubungi oleh cs nya Sampe 3 laporan sy buat Blm ada respon;2;NEGATIF;0
Berguna buat sehari hari gojek nyah ??;2;NEGATIF;0
Kenapa gopay later di gojek di blokir sedang di tokped aktif.;2;NEGATIF;0
Sekarang vocer goofood tdk bisa d gabung..kecewa;2;NEGATIF;0
Gojek versi terbaru gak menyenangkan. Orang mau order makan biar murah harus cepet2an karena diskonnya flash sale, gak adil juga yg di kota kecil gak pernah nemu resto yg diskonnya gede dan cuan. Apalagi akun juragan yg gak pernah dikasih voucher gofood;2;NEGATIF;0
Driver anda sedang di perjalanan untuk mengantar pesanan. Aplikasi minta diupdate saat itu. Bikin emosi;2;NEGATIF;0
Ongkir semakin mencekik LBH mahal ongkirnya timbang makananya busett padahal lokasi dekat, mending di grab ongkir murah no drama aman di kantong;2;NEGATIF;0
Kecewa karena abang gojek tak pakai sepatu , tidak di perbolekan masuk kawasan industri sehingga pesananku tidak terantar sampai tujuan semestinya. Mohon diperhatikan seragam kerja abang gojeknya bukan cuma jaket dan helm sepatu juga perlu. Kecewa karena sudah terjadi berulang kali. Mohon ada perhatian dari manajemen gojek kedepannya.;2;NEGATIF;0
kenapa hari ini tiba2 ongkir gofood lebih mahal dari bisanya,klw bisanya ak order makanan di tempat bisa,cma ongkir 10K,sekarang ongkir kok jadi 25K ,lebih mahal ongkir dari pada harga makanan,trus gorider juga dari tempat kerja kerumah biasanya cuma 17K sekarang menjadi 40K kenapa kyk gini?,,truz vocer gak bisa dipakai juga,percma ada vocer klw gk bisa dipakai,drivernya juga,kadang ampe nunggu lama,gak jlan2 di suruh ,nungguin ujung2nya di cancel dr pihak driver makin lama makin jelek,gojek;2;NEGATIF;0
Tdk memuaskan krn gojek slalu batalkan;2;NEGATIF;0
Dari pelayana yaman namun mohon maaf banyak pembaharuan terus padahal jarang di pakai;2;NEGATIF;0
Dulu saya suka pake gojek karna banyak promo lumayan hemat buat anak sekolah kek saya ini, tapi sekarang jangan kan promo mau gunain promo atau kupon aja sulit, tolong di perhatikan dan di maintenance lagi ya jujur saya suka aplikasi lama lebih mudah di akses dan ga ribet??;2;NEGATIF;0
Bagus;2;NEGATIF;0
Gojek makin kesini makin ngaco dah;2;NEGATIF;0
gojek skrg makin mahal ya..mau order gofood skrg mikir 3kali ..selain ongkir yg naik drastis ada tambahan biaya layanan yg lumayan ?? belanjaan 30rb ongkir 20rb plus biaya layanan 9ribu..wah mending otw sendiri buat kaum misqueen kyk aq mh ??..klo ongkir naik sih ga masalah ya krna emg bbm jg naik..nah ini biaya layanan lucu amat ??;2;NEGATIF;0
Saya tidak bisa download di playstore atau google playstore. Pdhal sblmnya bisa tp skrg tdk bisa lagi pdhal penyimpanan saya masih banyak puluhan gb;2;NEGATIF;0
